bike_activity_uid,bike_activity_sample_uid,bike_activity_measurement,bike_activity_measurement_timestamp,bike_activity_measurement_lon,bike_activity_measurement_lat,bike_activity_measurement_speed,bike_activity_measurement_accelerometer_x,bike_activity_measurement_accelerometer_y,bike_activity_measurement_accelerometer_z,bike_activity_phone_position,bike_activity_bike_type,bike_activity_surface_type,bike_activity_smoothness_type
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,1453840e-38ea-4827-928c-37d0296f57c4,1626116569137,13.386147,52.4717468,0.0,-0.25369185,0.32337332,-0.3609743,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,7bd99dbf-7a2c-4fbf-b369-689a1fc962bc,1626116569204,13.386147,52.4717468,0.0,-0.47988856,0.81541157,1.5429964,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,78ef75e4-a6b8-42df-b5cf-98d04b438d95,1626116569269,13.386147,52.4717468,0.0,-1.6364698,2.3613443,-7.033099,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,eae8a735-87b6-475b-8870-c9d8ad0bae97,1626116569320,13.386147,52.4717468,0.0,-0.05495143,1.0864387,-2.4835815,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,d482d0e9-5a63-4e08-8159-ea1ad91a735e,1626116569387,13.386147,52.4717468,0.0,-0.19097733,0.7649193,-0.20529842,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,f0a3125d-757b-44f0-90b6-aba0410ffe3b,1626116569454,13.386147,52.4717468,0.0,-0.4438157,1.2801132,-1.012176,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,95e56054-b8b4-4860-8d1e-8237595b166d,1626116569522,13.386147,52.4717468,0.0,-0.5884268,0.31485462,-0.19433498,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,d761efde-3dcb-4182-afc8-04ccdda6f20e,1626116569587,13.386147,52.4717468,0.0,-1.0292332,0.4306035,0.7094631,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,fdaa27fe-615d-465f-a12e-c6f4766780b8,1626116569654,13.386147,52.4717468,0.0,-1.0751319,-0.7800598,-0.32969046,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,c679ebdf-8369-4deb-baa7-88e13be068b0,1626116569721,13.386147,52.4717468,0.0,-1.0044999,-0.25000143,-0.7452693,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,f95262c7-994b-487c-90fd-91cdf9d6756a,1626116569794,13.386147,52.4717468,0.0,-0.8980427,-0.73062897,-0.44081974,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,2338c963-cc0b-48af-99f1-864afc3f529f,1626116569844,13.386147,52.4717468,0.0,-1.0095897,-0.5744643,-0.40779495,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,d82aa497-11a3-4a96-895b-7bea06ce12fc,1626116569895,13.386147,52.4717468,0.0,-0.9564438,-0.3223276,-0.33161116,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,daab3b4d-c1d4-4d0d-8b74-75bc3c17fad9,1626116569945,13.386147,52.4717468,0.0,-0.607502,-0.6662898,-0.23771524,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,91e4a6e8-8436-4185-92e1-23103bd51617,1626116569996,13.386147,52.4717468,0.0,0.07023716,-0.32350445,-0.65819335,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,83556575-0717-4a0e-b221-c60eb675f7dd,1626116570052,13.386147,52.4717468,0.0,0.9698076,-0.28492975,-0.4006002,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,6a05239b-bac7-479b-b507-624053a41c3f,1626116570111,13.386147,52.4717468,0.0,-0.013881683,-0.2152443,-0.5658429,in backpack,cyclo cross,asphalt,good
d4efb84d-c733-4167-91a0-ed76ed83f2c5,6d47213d-106c-4038-9b39-b2b4cd3a6510,f31d56c7-0c3b-453f-9614-39551f393966,1626116570162,13.386147,52.4717468,0.0,-1.0829086,0.45174885,1.2941009,in backpack,cyclo cross,asphalt,good
